h_seq,snap_participation,snap_impute,probs
10085,2,3112.40996988,0.12456297318
10088,0,0.0,0.0131780523304
10089,2,3112.40996988,0.454125038878
10090,0,0.0,0.514137516817
10091,1,2439.57514491,0.522027154588
10092,0,0.0,0.00817416711716
10097,1,3232.43706701,0.452833628122
10104,1,1585.72384419,0.302248128311
10105,1,2390.78364201,0.496810106192
10106,1,2122.43037607,0.0101890645602
10108,0,0.0,0.00909561882489
10109,1,3659.36271737,0.727904962102
10110,1,2390.78364201,0.496810106192
10113,0,0.0,0.00443953759035
10114,0,0.0,0.0110720019816
10115,0,0.0,0.0196040966814
10116,1,1451.54721122,0.124552959264
10117,1,2317.59638767,0.0648581709623
10118,0,0.0,0.0636926705187
10119,0,0.0,0.0289043937597
10120,0,0.0,0.0607559358079
10121,0,0.0,0.0198689229124
10122,1,1028.68751944,0.937336281028
10123,0,0.0,0.0165488573116
10124,1,6098.93786228,0.245989383576
10125,0,0.0,0.0652866279807
10127,1,1768.69198006,0.840424037924
10128,0,0.0,0.408829047344
10133,0,0.0,0.00312444151879
10134,1,2390.78364201,0.696062191251
10137,1,2341.99213912,0.696062191251
10138,1,2341.99213912,0.579646885866
10139,0,0.0,0.0111898086726
10144,0,0.0,0.664810508666
10146,1,2390.78364201,0.579646885866
10147,1,1451.54721122,0.0825821728264
10149,0,0.0,0.0725957539333
10150,0,0.0,0.0125177021915
10154,1,6098.93786228,0.938655140973
10157,0,0.0,0.0257818057569
10158,0,0.0,0.00608511689176
10161,1,2561.55390216,0.730141621865
10164,0,0.0,0.0419451140392
10165,0,0.0,0.014056876555
10168,1,1463.74508695,0.120768507228
10170,0,0.0,0.11364597351
10171,0,0.0,0.0371614685267
10172,2,3112.40996988,0.087291353099
10173,0,0.0,0.0107975772728
10175,0,0.0,0.0218233894604
10176,0,0.0,0.403463297791
10177,2,3112.40996988,0.123336486959
10179,1,2378.58576629,0.579646885866
10180,1,1585.72384419,0.743698623796
10181,2,3112.40996988,0.128255573781
10183,0,0.0,0.00106843882236
10184,0,0.0,0.016088372277
10186,0,0.0,0.0912930485089
10187,0,0.0,0.212909361414
10189,0,0.0,0.00686795169433
10190,0,0.0,0.125238701542
10191,1,2317.59638767,0.540026273521
10194,0,0.0,0.00475994970648
10196,1,1451.54721122,0.106155371476
10197,0,0.0,0.111307010809
10198,1,3659.36271737,0.857813244251
10199,0,0.0,0.163780203586
10201,0,0.0,0.067440946128
10202,0,0.0,0.139605394628
10203,0,0.0,0.00252623320994
10204,1,1329.56845398,0.27804550172
10207,1,3415.40520288,0.0520335712721
10208,0,0.0,0.25277416985
10209,0,0.0,0.326938612998
10211,0,0.0,0.0314259361412
10212,0,0.0,0.0623909873154
10214,1,182.968135868,0.677054800522
10215,1,2439.57514491,0.696062191251
10216,0,0.0,0.0688946604656
10217,0,0.0,0.621173511813
10218,0,0.0,0.0119573990726
10219,0,0.0,0.0890600104994
10220,2,3112.40996988,0.211659024316
10222,1,2378.58576629,0.656406536842
10224,0,0.0,0.00235648422383
10225,0,0.0,0.0746104150762
10226,0,0.0,0.0769980240252
10227,0,0.0,0.00217414050886
10230,0,0.0,0.0683052966293
10234,0,0.0,0.202472983245
10238,1,2341.99213912,0.211659024316
10239,0,0.0,0.547947207105
10241,0,0.0,0.0940457234285
10242,0,0.0,0.0647135865387
10243,0,0.0,0.333830266397
10245,0,0.0,0.244516221217
10246,1,1951.66011593,0.922912388444
10247,1,2012.64949455,0.207659407516
10248,1,2439.57514491,0.746140917507
10249,1,4879.15028982,0.823633716611
10250,0,0.0,0.0904227277558
10252,0,0.0,0.293261461268
10253,0,0.0,0.38146572878
10255,0,0.0,0.016448753565
10258,0,0.0,0.00552774875197
10259,0,0.0,0.0173953673286
10261,2,3112.40996988,0.0825556565537
10263,0,0.0,0.207321622055
10264,0,0.0,0.44419370122
10265,0,0.0,0.00235648422383
10269,1,4269.2565036,0.30929430546
10270,0,0.0,0.0690805729705
10271,0,0.0,0.0332391254127
10272,0,0.0,0.403768037029
10274,0,0.0,0.245431450076
10275,0,0.0,0.0805684493594
10276,2,3112.40996988,0.315880356255
10278,0,0.0,0.113473312599
10279,0,0.0,0.00940497121157
10281,0,0.0,0.501981173965
10283,0,0.0,0.0374216897025
10284,0,0.0,0.0125177021915
10285,0,0.0,0.115945551547
10286,2,3112.40996988,0.12456297318
10290,0,0.0,0.565499694656
10294,1,2281.00276049,0.0630403246748
10295,0,0.0,0.0374033419845
10306,1,16113.3938321,0.89328709436
10309,2,3112.40996988,0.431611221053
10313,1,2439.57514491,0.637218209134
10316,1,2317.59638767,0.558563637923
10317,0,0.0,0.182089503426
10322,0,0.0,0.00701277829935
10346,2,3112.40996988,0.1612390299
10353,2,3112.40996988,0.126605508215
10355,1,2317.59638767,0.690560421449
10356,1,2439.57514491,0.388964665738
10357,0,0.0,0.173219882952
10358,0,0.0,0.00188811464855
10359,1,2341.99213912,0.640175949143
10360,1,1219.78757246,0.0273404912624
10361,1,6855.2061572,0.74024009313
10362,1,2341.99213912,0.12456297318
10367,0,0.0,0.622063036425
10368,0,0.0,0.0611731213875
10369,2,3112.40996988,0.584816768345
10370,0,0.0,0.673294471053
10371,0,0.0,0.03697740001
10372,0,0.0,0.0233854608294
10373,0,0.0,0.0141631605047
10374,0,0.0,0.204596726699
10375,0,0.0,0.00619774645739
10376,0,0.0,0.0119890961825
10377,0,0.0,0.00742604677792
10379,1,2195.61763042,0.0813710529036
10381,0,0.0,0.233131526355
10382,0,0.0,0.0298218735758
10385,1,2305.39851194,0.596910181955
10386,1,2927.49017389,0.86438204505
10387,1,2439.57514491,0.596910181955
10390,0,0.0,0.595693919572
10391,0,0.0,0.0135295807309
10393,0,0.0,0.62173475684
10394,1,3964.30961048,0.694903212441
10395,1,6098.93786228,0.527346137963
10396,2,3112.40996988,0.155087495272
10397,0,0.0,0.110136481722
10398,1,3557.713753,0.329779473695
10399,0,0.0,0.0607559358079
10400,0,0.0,0.588904570121
10401,1,2917.32527746,0.467910167395
10402,0,0.0,0.00711038326968
10404,0,0.0,0.0158493502731
10405,0,0.0,0.0322036521178
10407,1,2683.5326594,0.421916245192
10408,1,2439.57514491,0.464633218103
10409,1,2439.57514491,0.148348843599
10412,1,2195.61763042,0.363048766855
10413,0,0.0,0.00226450900754
10414,0,0.0,0.0255192283336
10415,0,0.0,0.0170883851891
10416,0,0.0,0.375489686573
10417,2,3112.40996988,0.135081864011
10418,1,2378.58576629,0.579646885866
10419,2,3112.40996988,0.153443656118
10420,1,2439.57514491,0.460379688374
10421,1,2439.57514491,0.55867530907
10426,0,0.0,0.165691189901
10427,0,0.0,0.0483896048674
10428,0,0.0,0.0269552882683
10430,1,1219.78757246,0.500582114792
10431,1,2195.61763042,0.343911393406
10432,0,0.0,0.717761490407
10433,2,3112.40996988,0.0825821728264
10434,0,0.0,0.626800774494
10435,1,4074.090492,0.41054925503
10437,1,2378.58576629,0.640470333504
10439,0,0.0,0.264342062317
10440,1,579.399096917,0.114946663145
10443,1,4269.2565036,0.180974613015
10444,0,0.0,0.0378442771055
10445,0,0.0,0.00528570475433
10446,0,0.0,0.0217943641792
10447,1,2683.5326594,0.12456297318
10451,1,3659.36271737,0.588076463937
10452,0,0.0,0.127626007354
10453,1,2305.39851194,0.371678297292
10454,0,0.0,0.0287902162389
10456,0,0.0,0.0164557601346
10460,0,0.0,0.0704881761525
10461,0,0.0,0.024054253209
10462,2,3112.40996988,0.454890295945
10465,0,0.0,0.522909207743
10467,0,0.0,0.369495687918
10469,1,1219.78757246,0.540973074189
10470,1,1423.0855012,0.696588158665
10471,1,7318.72543474,0.520533297363
10472,0,0.0,0.39375863498
10473,0,0.0,0.10802224197
10476,1,1699.57068429,0.661843917726
10480,2,3112.40996988,0.278484441472
10481,1,2183.4197547,0.548373225338
10482,1,7574.88082495,0.826903710594
10483,1,1646.71322282,0.953321583616
10486,1,1463.74508695,0.631230985199
10487,0,0.0,0.0143744291833
10488,1,2439.57514491,0.621173511813
10489,0,0.0,0.115331758601
10490,0,0.0,0.142974163381
10491,0,0.0,0.71820947601
10492,0,0.0,0.544239026702
10493,0,0.0,0.101246141089
10494,0,0.0,0.062862999419
10496,0,0.0,0.0452716740115
10497,0,0.0,0.621173511813
10499,1,3903.32023186,0.295208637391
10500,1,1301.10674395,0.0838935231683
10501,0,0.0,0.0117364978284
10502,1,506.211842569,0.208250647225
10503,1,3391.00945143,0.423078295681
10504,0,0.0,0.0285284677546
10505,0,0.0,0.749783812164
10506,1,4269.2565036,0.168808514909
10511,2,3112.40996988,0.640470333504
10512,0,0.0,0.00232249726718
10513,1,3232.43706701,0.110809608471
10514,1,4269.2565036,0.522909207743
10515,0,0.0,0.0516456188129
10516,1,2195.61763042,0.909077953978
10517,0,0.0,0.0736410986761
10518,0,0.0,0.0359394827556
10519,0,0.0,0.104910418086
10520,0,0.0,0.104819214589
10523,1,2195.61763042,0.540026273521
10524,1,1549.13021702,0.423078295681
10525,0,0.0,0.481313445722
10526,0,0.0,0.0548959183687
10527,1,2012.64949455,0.114936515666
10528,2,3112.40996988,0.692282278217
10529,2,3112.40996988,0.552476565571
10530,2,3112.40996988,0.614354615077
10531,2,3112.40996988,0.48086837709
10549,2,3112.40996988,0.119316575738
10552,0,0.0,0.0705465107157
10553,2,3112.40996988,0.113398355363
10558,0,0.0,0.00423942613426
10559,2,3112.40996988,0.127981864017
10560,1,6074.54211083,0.238807845901
10562,0,0.0,0.0190941451886
10565,1,2683.5326594,0.560217336668
10567,2,3112.40996988,0.0799102286266
10570,1,2012.64949455,0.579646885866
10571,0,0.0,0.0121699968585
10574,0,0.0,0.30680877952
10576,0,0.0,0.480885583921
10579,2,3112.40996988,0.158559090751
10582,0,0.0,0.0759789913478
10585,0,0.0,0.0555179750718
10592,2,3112.40996988,0.211825127927
10594,0,0.0,0.00174498474962
10599,1,2366.38789056,0.414122448047
10600,0,0.0,0.054286567085
10602,2,3112.40996988,0.12456297318
10604,0,0.0,0.00473565111866
10606,0,0.0,0.00609252732519
10607,0,0.0,0.120514822634
10608,0,0.0,0.430582012644
10611,0,0.0,0.0673665038441
10612,0,0.0,0.0301196124219
10613,0,0.0,0.0128723158452
10615,0,0.0,0.0616924753085
10616,0,0.0,0.406226487563
10618,0,0.0,0.0438891273567
10624,0,0.0,0.707037746586
10625,0,0.0,0.0855690856271
10626,2,3112.40996988,0.496001006382
10627,1,2256.60700904,0.56053223055
10628,2,3112.40996988,0.1612390299
10633,0,0.0,0.064405341312
10637,0,0.0,0.00796883972355
10642,0,0.0,0.0176953539204
10645,0,0.0,0.0751067814985
10647,2,3112.40996988,0.117763317714
10648,0,0.0,0.0494044845534
10650,0,0.0,0.0507316410489
10652,0,0.0,0.0222381083903
10655,0,0.0,0.0061804706227
10657,0,0.0,0.457912566057
10658,2,3112.40996988,0.13491040822
10660,0,0.0,0.115860375056
10667,1,2439.57514491,0.119741414687
10668,0,0.0,0.0052591567313
10669,0,0.0,0.0391284701958
10671,2,3112.40996988,0.124217258038
10673,0,0.0,0.00481637915043
10675,0,0.0,0.00409700845666
10676,0,0.0,0.0130551688813
10680,0,0.0,0.0224152747588
10681,0,0.0,0.149599980674
10682,0,0.0,0.0370839209363
10687,0,0.0,0.0298650202094
10696,0,0.0,0.0357742371427
10697,2,3112.40996988,0.0920683410415
10698,0,0.0,0.119143099267
10703,0,0.0,0.0455076020173
10704,1,1549.13021702,0.506472836607
10706,0,0.0,0.0109728157116
10716,0,0.0,0.00173041170871
10720,2,3112.40996988,0.0816114643371
10726,0,0.0,0.106834309524
10730,0,0.0,0.00829892095152
10731,0,0.0,0.0298321130887
10732,1,7574.88082495,0.961635182664
10733,0,0.0,0.037123776686
10734,2,3112.40996988,0.119889076542
10735,0,0.0,0.681722178127
10753,0,0.0,0.251782061226
10755,0,0.0,0.00853611323001
10756,0,0.0,0.0676231536665
10759,0,0.0,0.00284700962716
10761,0,0.0,0.0246104105124
10762,0,0.0,0.690682712001
10763,0,0.0,0.444363856901
10767,0,0.0,0.0695064064903
10770,0,0.0,0.0626266980968
10787,0,0.0,0.126850781442
10792,0,0.0,0.594209429463
10793,0,0.0,0.00952039486793
10794,0,0.0,0.149865114017
10795,0,0.0,0.0498481559727
10801,2,3112.40996988,0.436970101941
10813,0,0.0,0.645425875278
10815,0,0.0,0.00275911900068
10818,0,0.0,0.0128705600384
10820,1,4269.2565036,0.522909207743
10826,0,0.0,0.500139532091
10852,0,0.0,0.522909207743
10853,1,1951.66011593,0.934319395355
10858,2,3112.40996988,0.0879293098403
10861,0,0.0,0.0285284677546
10862,0,0.0,0.00736991596712
10866,0,0.0,0.0201690415809
10874,2,3112.40996988,0.516626908267
10875,1,2439.57514491,0.56053223055
10876,2,3112.40996988,0.151453383882
10877,1,1219.78757246,0.540026273521
10878,0,0.0,0.0526581191713
10882,0,0.0,0.0218208376434
10884,0,0.0,0.00890270184334
10885,0,0.0,0.0636968456832
10887,1,3903.32023186,0.0855690856271
10888,0,0.0,0.117652926024
10890,2,3112.40996988,0.0798885035114
10892,0,0.0,0.0280914890164
10893,0,0.0,0.00279093431999
10897,0,0.0,0.00364782262332
10898,0,0.0,0.0416520474207
10900,0,0.0,0.186058148661
10902,0,0.0,0.264122964028
10903,0,0.0,0.316956890499
10904,0,0.0,0.19049536542
10905,0,0.0,0.00717084412896
10908,2,3112.40996988,0.338372243927
10909,2,3112.40996988,0.0927083739036
10910,1,6098.93786228,0.205419701447
10912,0,0.0,0.0590039988374
10914,1,4159.47562207,0.858722875044
10915,1,3659.36271737,0.464527629055
10916,0,0.0,0.0969813681016
10917,0,0.0,0.115803373742
10918,0,0.0,0.0312532075364
10919,0,0.0,0.118367632263
10920,0,0.0,0.00341152417627
10922,0,0.0,0.233131526355
10923,0,0.0,0.0136990774224
10924,0,0.0,0.0429599074726
10925,0,0.0,0.0247019300602
10943,2,3112.40996988,0.0945201102078
10945,0,0.0,0.0467475027314
10949,0,0.0,0.00155818038649
10950,0,0.0,0.00625280611986
10953,2,3112.40996988,0.102357226404
10954,2,3112.40996988,0.132091996015
10956,1,3049.46893114,0.661843917726
10962,0,0.0,0.0450721759155
10963,1,2183.4197547,0.676002767158
10964,1,2281.00276049,0.640470333504
10971,0,0.0,0.00653436690803
10978,0,0.0,0.0748412532481
10981,0,0.0,0.0033490259755
10985,0,0.0,0.00318863357068
10988,0,0.0,0.00252059432249
10989,2,3112.40996988,0.14539276931
10990,0,0.0,0.285746624534
10994,0,0.0,0.00309243778511
10997,0,0.0,0.0181544981759
10998,2,3112.40996988,0.12456297318
11000,0,0.0,0.265513807858
11001,0,0.0,0.00705669133694
11003,1,1423.0855012,0.785416249209
11005,1,2439.57514491,0.116045412018
11007,0,0.0,0.820888099823
11009,2,3112.40996988,0.137878791863
11014,2,3112.40996988,0.114385934368
11015,0,0.0,0.0118924855321
11017,1,3903.32023186,0.113075820269
11022,0,0.0,0.0018840169112
11023,1,3903.32023186,0.092692716308
11024,1,2854.30291955,0.880428510949
11025,0,0.0,0.0194181845039
11028,2,3112.40996988,0.131579174098
11031,1,351.705416725,0.143662482113
11032,2,3112.40996988,0.0992135214575
11033,0,0.0,0.00561316312954
11034,2,3112.40996988,0.0784318809067
11035,0,0.0,0.0472135798085
11039,1,1951.66011593,0.358749284643
11040,2,3112.40996988,0.12456297318
11041,1,2439.57514491,0.374313891976
11045,0,0.0,0.0200417840933
11046,1,2236.27721617,0.522909207743
11047,0,0.0,0.0712822436581
11050,0,0.0,0.0127642097068
11051,0,0.0,0.00278642877925
11053,0,0.0,0.00602334524844
11054,0,0.0,0.0229058792975
11059,0,0.0,0.0102285438627
11060,1,351.705416725,0.0318002125462
11061,0,0.0,0.0301223504818
11062,1,1463.74508695,0.511071066844
11066,1,1219.78757246,0.166909932362
11067,0,0.0,0.696861684037
11068,2,3112.40996988,0.166738482254
11069,0,0.0,0.0489001147714
11070,0,0.0,0.0125125109802
11072,0,0.0,0.0699803234528
11073,2,3112.40996988,0.12456297318
11074,0,0.0,0.144710643435
11078,0,0.0,0.0451316420752
11079,0,0.0,0.144710643435
11081,1,351.705416725,0.0111797431066
11083,0,0.0,0.0164963911066
11085,1,1463.74508695,0.383476265277
11089,1,2195.61763042,0.273478239537
11095,0,0.0,0.00249922713718
11097,1,3903.32023186,0.168405047119
11098,0,0.0,0.0296381521813
11099,0,0.0,0.00574586055137
11100,2,3112.40996988,0.640175949143
11101,0,0.0,0.00273301298552
11102,0,0.0,0.522909207743
11103,0,0.0,0.00995025152544
11104,2,3112.40996988,0.12456297318
11105,1,1219.78757246,0.713586014065
11106,0,0.0,0.00273334478244
11108,2,3112.40996988,0.12456297318
11110,0,0.0,0.00465985807955
11113,0,0.0,0.00398010363466
11116,0,0.0,0.0285284677546
11117,1,2439.57514491,0.293826832286
11119,0,0.0,0.0552997605345
11120,0,0.0,0.0189005481664
11121,0,0.0,0.0164963911066
11128,0,0.0,0.0648849856749
11130,0,0.0,0.0393839030808
11133,0,0.0,0.0282450798249
11134,0,0.0,0.0636968456832
11143,1,2439.57514491,0.0194241485896
11151,2,3112.40996988,0.208690073017
11172,2,3112.40996988,0.174096596297
11182,0,0.0,0.60239158566
11183,1,2854.30291955,0.9420311976
11184,1,8887.16895499,0.176104765211
11187,0,0.0,0.0483763196465
11188,1,2402.98151774,0.640470333504
11189,0,0.0,0.0571741082527
11190,0,0.0,0.566529091977
11191,0,0.0,0.506369458507
11192,2,3112.40996988,0.692678577257
11194,0,0.0,0.0996907961093
11195,2,3112.40996988,0.284145960002
11196,0,0.0,0.0503305381617
11197,1,1423.0855012,0.13081530219
11198,0,0.0,0.00230955596877
11200,0,0.0,0.265513807858
11202,1,4220.4650007,0.414865098558
11203,0,0.0,0.021443858068
11205,0,0.0,0.0125798682318
11206,0,0.0,0.119081581266
11207,1,975.830057965,0.3435932009
11209,0,0.0,0.605042924151
11211,0,0.0,0.00473978089035
11212,2,3112.40996988,0.134787674267
11213,0,0.0,0.0285284677546
11215,1,2439.57514491,0.363795590255
11216,0,0.0,0.122216885191
11217,0,0.0,0.554868095083
11218,0,0.0,0.0387503791677
11220,0,0.0,0.00178133305425
11221,1,6098.93786228,0.622063036425
11222,0,0.0,0.00608330075041
11226,1,4622.99489961,0.86348841378
11229,0,0.0,0.0145275282461
11230,1,152.473446557,0.504539576556
11232,0,0.0,0.00460996855926
11240,1,2402.98151774,0.421916245192
11241,0,0.0,0.148227247439
11242,0,0.0,0.464633218103
11247,0,0.0,0.144710643435
11248,0,0.0,0.0369034890542
11249,0,0.0,0.00965260769595
11252,0,0.0,0.0615846350993
11255,1,6098.93786228,0.559771753702
11256,2,3112.40996988,0.421916245192
11257,2,3112.40996988,0.0992135214575
11258,1,1829.68135868,0.599075012034
11259,0,0.0,0.401844421542
11264,1,3805.73722606,0.283690905804
11265,0,0.0,0.203956190001
11266,1,2439.57514491,0.495370974437
11272,2,3112.40996988,0.12456297318
11278,2,3112.40996988,0.108428448055
11279,1,2439.57514491,0.815958525963
11280,0,0.0,0.0965302956649
11281,0,0.0,0.176056231017
11282,0,0.0,0.0662830624442
11283,0,0.0,0.0339490974962
11284,1,3805.73722606,0.0460908332303
11286,0,0.0,0.0125151063201
11287,0,0.0,0.00460241489065
11290,1,8880.05352748,0.132655578842
11291,0,0.0,0.208472632282
11294,0,0.0,0.0531088648031
11295,0,0.0,0.102964056008
11296,0,0.0,0.00268579176738
11298,0,0.0,0.0830648114097
11302,0,0.0,0.0261306536809
11304,0,0.0,0.0947188579547
11307,0,0.0,0.0558391237848
11309,0,0.0,0.144710643435
11310,0,0.0,0.233131526355
11311,0,0.0,0.233131526355
11312,0,0.0,0.144710643435
11313,0,0.0,0.144710643435
11315,0,0.0,0.12788510692
11316,0,0.0,0.0132911506904
11317,2,3112.40996988,0.522943495739
11318,1,609.893786228,0.628848932751
11319,0,0.0,0.015536470754
11320,1,2012.64949455,0.545003076149
11323,0,0.0,0.345231269801
11324,0,0.0,0.0112104798221
11326,0,0.0,0.0217118813182
11327,0,0.0,0.144710643435
11329,0,0.0,0.00349976145757
11331,0,0.0,0.052826363584
11334,0,0.0,0.0189865088385
11340,0,0.0,0.0164963911066
11342,0,0.0,0.0170283754652
11344,0,0.0,0.0124424254289
11345,0,0.0,0.00541654630375
11348,0,0.0,0.0219188988563
11349,1,2642.87307365,0.0098029219181
11350,0,0.0,0.0556526558958
11351,0,0.0,0.0157027356546
11352,0,0.0,0.0343178119811
11353,1,2439.57514491,0.0788127110683
11354,0,0.0,0.0136413101661
11355,0,0.0,0.596910181955
11356,0,0.0,0.0430781416182
11359,0,0.0,0.0332472820104
11360,0,0.0,0.117512111713
11368,2,3112.40996988,0.0770133131552
11371,2,3112.40996988,0.466088834294
11372,1,2337.92618054,0.119336353315
11374,0,0.0,0.0111133806443
11375,0,0.0,0.00451069263292
11377,0,0.0,0.289964980704
11379,1,48.7915028982,0.0713257320389
11380,2,3112.40996988,0.0993184391886
11382,0,0.0,0.0148498166343
11383,1,2439.57514491,0.137280713869
11384,2,3112.40996988,0.12456297318
11385,2,3112.40996988,0.3166894019
11386,0,0.0,0.0135243256605
11388,0,0.0,0.00488155858593
11393,2,3112.40996988,0.0992135214575
11395,0,0.0,0.0695879517621
11396,0,0.0,0.0213499275772
11398,0,0.0,0.0211076074423
11399,0,0.0,0.00339356406996
11400,0,0.0,0.12633265422
11402,0,0.0,0.308388892528
11404,0,0.0,0.0270534041917
11405,2,3112.40996988,0.127880538278
11406,0,0.0,0.0498784703739
11410,1,4879.15028982,0.409169024851
11411,1,406.595857485,0.92959586574
11412,0,0.0,0.0164566837513
11414,0,0.0,0.0112590321843
11415,1,3805.73722606,0.0475593112096
11416,0,0.0,0.666020981282
11417,0,0.0,0.0395927822759
11418,2,3112.40996988,0.138379086349
11419,0,0.0,0.0285226475369
11422,0,0.0,0.0659042024848
11423,0,0.0,0.00675514514625
11424,2,3112.40996988,0.191016270275
11425,0,0.0,0.025337763655
11426,0,0.0,0.0055757310685
11428,0,0.0,0.0523323166217
11430,2,3112.40996988,0.117857907016
11432,0,0.0,0.0748247533655
11433,0,0.0,0.0375770302299
11435,0,0.0,0.136382963992
11436,0,0.0,0.0342196140152
11437,0,0.0,0.0723644940794
11440,0,0.0,0.0217118813182
11441,1,2439.57514491,0.714421410255
11442,0,0.0,0.0734742466731
11443,1,2305.39851194,0.135025373934
11444,0,0.0,0.122870317344
11445,0,0.0,0.282986271691
11446,2,3112.40996988,0.146842974303
11447,0,0.0,0.0254888846066
11448,0,0.0,0.0043759722688
11451,0,0.0,0.0706416818324
11452,0,0.0,0.00194249706177
11454,0,0.0,0.00364631976649
11458,0,0.0,0.104033158837
11460,0,0.0,0.0260168748277
11461,2,3112.40996988,0.191731303525
11462,0,0.0,0.191139968123
11463,1,5611.0228333,0.530449499068
11464,0,0.0,0.0503599425038
11468,1,195.166011593,0.56053223055
11469,0,0.0,0.0147775533868
11470,0,0.0,0.0699803234528
11471,0,0.0,0.346096613677
11472,0,0.0,0.0255915830447
11474,2,3112.40996988,0.384167745231
11475,0,0.0,0.00175783662495
11476,1,195.166011593,0.640470333504
11477,0,0.0,0.2019288068
11478,0,0.0,0.119230586931
11479,2,3112.40996988,0.101230826223
11480,1,2439.57514491,0.143739387334
11483,0,0.0,0.00562248635837
11484,0,0.0,0.00625241133333
11486,0,0.0,0.0211776411903
11487,0,0.0,0.470123899579
11488,1,1778.8568765,0.447444872783
11490,0,0.0,0.00807492685989
11491,0,0.0,0.0112022093623
11493,0,0.0,0.0374033419845
11494,1,2439.57514491,0.541459336024
11496,0,0.0,0.0734788839883
11497,0,0.0,0.0681977757622
11498,1,6233.11449525,0.933174788039
11499,0,0.0,0.03112767673
11501,0,0.0,0.0257777148638
11502,1,182.968135868,0.327201296405
11503,0,0.0,0.0253129920921
11508,0,0.0,0.00730621859659
11509,0,0.0,0.00451655562264
11510,0,0.0,0.00641549955817
11511,0,0.0,0.0966895456213
11512,2,3112.40996988,0.0796891716227
11513,1,146.374508695,0.343516686722
11514,0,0.0,0.0641989299245
11515,0,0.0,0.300630731009
11518,0,0.0,0.0037206578567
11519,0,0.0,0.0422487039885
11520,0,0.0,0.0312502402094
11523,1,4744.97365685,0.317334965442
11524,0,0.0,0.0546623593685
11525,0,0.0,0.0805421993995
11527,0,0.0,0.0394729161269
11528,0,0.0,0.00419867028421
11531,0,0.0,0.0444614936673
11534,0,0.0,0.00824443539156
11535,0,0.0,0.00770182592866
11536,1,2305.39851194,0.174091292459
11537,0,0.0,0.0519697410416
11538,0,0.0,0.0124865867904
11539,0,0.0,0.12764567955
11540,0,0.0,0.0113814324539
11541,0,0.0,0.0292561073135
11542,0,0.0,0.00648352265482
11546,0,0.0,0.00887087316385
11548,0,0.0,0.07187984705
11552,0,0.0,0.01914504537
11553,2,3112.40996988,0.115500076848
11554,0,0.0,0.372577515471
11556,0,0.0,0.00638260168106
11557,0,0.0,0.522909207743
11558,0,0.0,0.115803373742
11559,0,0.0,0.0301516872513
11562,0,0.0,0.00998888353235
11564,1,2305.39851194,0.209778772079
11565,0,0.0,0.0725384745963
11566,0,0.0,0.0113348086647
11568,0,0.0,0.037042437032
11569,0,0.0,0.0648835738847
11570,0,0.0,0.583445299169
11571,1,4488.81826664,0.280415896022
11572,1,406.595857485,0.122303122892
11575,0,0.0,0.205382462209
11578,1,6098.93786228,0.577778526861
11579,0,0.0,0.0287902162389
11585,2,3112.40996988,0.0966502284043
11586,0,0.0,0.386747083879
11591,0,0.0,0.0163146831875
11592,0,0.0,0.019868796876
11595,0,0.0,0.0135152094405
11602,0,0.0,0.08918669657
11603,0,0.0,0.0563022886653
11604,0,0.0,0.0558391237848
11607,0,0.0,0.0231675323248
11614,0,0.0,0.0192514556601
11617,0,0.0,0.0076145730835
11618,0,0.0,0.200108286071
11643,0,0.0,0.096374282506
11644,1,1585.72384419,0.47848298752
11645,0,0.0,0.0484764512908
11646,0,0.0,0.45823183589
11647,0,0.0,0.0463229988902
11648,1,4391.23526084,0.0406389443381
11650,1,2439.57514491,0.226417329439
11651,0,0.0,0.0129030490482
11652,0,0.0,0.036879471177
11653,1,5025.52479852,0.606471864043
11654,0,0.0,0.0132971314805
11655,2,3112.40996988,0.365793616651
11656,0,0.0,0.0076145730835
11658,0,0.0,0.283690905804
11660,0,0.0,0.514137516817
11661,0,0.0,0.0286530874874
11662,0,0.0,0.00853611323001
11663,0,0.0,0.387077493681
11667,0,0.0,0.0218136203875
11668,1,2366.38789056,0.12966234541
11669,0,0.0,0.00654070380895
11670,0,0.0,0.103837555507
11671,0,0.0,0.0129575218047
11672,1,2915.29229817,0.395999198569
11679,0,0.0,0.0287626384293
11680,0,0.0,0.124004517668
11681,0,0.0,0.0337415497104
11682,1,1768.69198006,0.0598529070678
11683,0,0.0,0.0355053296836
11685,0,0.0,0.341735868061
11687,0,0.0,0.0398526385399
11688,0,0.0,0.253904807303
11693,0,0.0,0.00427001039266
11694,0,0.0,0.0101981566896
11695,0,0.0,0.0279554526887
11697,1,1793.08773151,0.116734389152
11698,0,0.0,0.0893469541521
11701,0,0.0,0.0102328200934
11703,0,0.0,0.00606544425161
11705,0,0.0,0.0182897830116
11706,0,0.0,0.144710643435
11707,0,0.0,0.0562703075329
11710,0,0.0,0.0279973362505
11711,0,0.0,0.42300523897
11713,0,0.0,0.114067449262
11715,0,0.0,0.00927336123556
11716,1,2073.63887318,0.140327027594
11718,0,0.0,0.0491419273078
11719,1,813.191714971,0.141515766732
11720,1,2305.39851194,0.496209786225
11721,0,0.0,0.315334083356
11723,0,0.0,0.0677861882316
11725,0,0.0,0.00629432169038
11727,0,0.0,0.0276305540286
11728,0,0.0,0.0512496519004
11729,0,0.0,0.0100233238439
11730,1,2281.00276049,0.0550863888679
